,Symbol,Contract_Type,Product_Name,Asset_Class_Id
1169,C4D,Future,Daily Mont Belvieu Normal Butane (Non-LDH) (OPIS) Futures,2
1170,A32,Future,European Propane CIF ARA (Argus) BALMO Futures,2
1171,APS,Future,European Propane CIF ARA (Argus) Futures,2
1172,APS-APS,Future,European Propane CIF ARA (Argus) Futures,2
1173,APS:SA,Future,European Propane CIF ARA (Argus) Futures,2
1174,APS:SB,Future,European Propane CIF ARA (Argus) Futures,2
1175,HPD,Future,HDPE High Density Polyethylene (PCW) BALMO  Futures,2
1176,HPE,Future,HDPE High Density Polyethylene (PCW) Financial Futures (HPE),2
1177,LEL,Future,LLDPE Linear Low Density Polyethylene (PCW) BALMO Futures,2
1178,LPE,Future,LLDPE Linear Low Density Polyethylene (PCW) Calendar Futures,2
1179,MAS,Future,Mini Argus Propane (Saudi Aramco) Futures,2
1180,MAE,Future,Mini Argus Propane Far East Index Futures,2
1181,MAA,Future,Mini-Argus Butane (Saudi Aramco) Futures,2
1182,MPS,Future,Mini European Propane CIF ARA (Argus) Futures,2
1183,A8C,Future,Mont Belvieu Ethane (OPIS) BALMO Futures,2
1184,AC0,Future,Mont Belvieu Ethane (OPIS) Futures,2
1185,AC0-AC0,Future,Mont Belvieu Ethane (OPIS) Futures,2
1186,AC0:SA,Future,Mont Belvieu Ethane (OPIS) Futures,2
1187,AC0:SB,Future,Mont Belvieu Ethane (OPIS) Futures,2
1188,MBB,Future,Mont Belvieu Ethylene (PCW) BALMO Futures,2
1189,MBR,Future,Mont Belvieu Ethylene (PCW) Financial Futures,2
1190,MBR-MBR,Future,Mont Belvieu Ethylene (PCW) Financial Futures,2
1191,MBR:SA,Future,Mont Belvieu Ethylene (PCW) Financial Futures,2
1192,MBR:SB,Future,Mont Belvieu Ethylene (PCW) Financial Futures,2
1193,A8I,Future,Mont Belvieu Iso-Butane (OPIS) Futures,2
1194,A8I-A8I,Future,Mont Belvieu Iso-Butane (OPIS) Futures,2
1195,A8I:SA,Future,Mont Belvieu Iso-Butane (OPIS) Futures,2
1196,A8I:SB,Future,Mont Belvieu Iso-Butane (OPIS) Futures,2
1197,MBL,Future,Mont Belvieu LDH Iso-Butane (OPIS) Futures,2
1198,A8O,Future,Mont Belvieu LDH Propane (OPIS) BALMO Futures,2
1199,B0,Future,Mont Belvieu LDH Propane (OPIS) Futures,2
1200,B0-B0,Future,Mont Belvieu LDH Propane (OPIS) Futures,2
1201,B0:SA,Future,Mont Belvieu LDH Propane (OPIS) Futures,2
1202,B0:SB,Future,Mont Belvieu LDH Propane (OPIS) Futures,2
1203,51,Future,Mont Belvieu LDH Propane (OPIS) vs. European Propane CIF ARA (Argus)  Futures,2
1204,PMF,Future,Mont Belvieu LDH Propane (OPIS) vs. Argus Propane Far East Index Futures,2
1205,PNF,Future,Mont Belvieu Non-LDH Propane (OPIS) vs. Argus Propane Far East Index Futures,2
1206,A81,Future,Mont Belvieu Mini LDH Propane (OPIS) Futures,2
1207,AR0,Future,Mont Belvieu Natural Gasoline (OPIS) BALMO Futures,2
1208,A7Q,Future,Mont Belvieu Natural Gasoline (OPIS) Futures,2
1209,A7Q-A7Q,Future,Mont Belvieu Natural Gasoline (OPIS) Futures,2
1210,A7Q:SA,Future,Mont Belvieu Natural Gasoline (OPIS) Futures,2
1211,A7Q:SB,Future,Mont Belvieu Natural Gasoline (OPIS) Futures,2
1212,A8J,Future,Mont Belvieu Normal Butane (OPIS) BALMO Futures,2
1213,AD0,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1214,AD0-AD0,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1215,AD0:SA,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1216,AD0:SB,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1217,MNB,Future,Mont Belvieu Normal Butane LDH (OPIS) Futures,2
1218,MNB-MNB,Future,Mont Belvieu Normal Butane LDH (OPIS) Futures,2
1219,MNB:SA,Future,Mont Belvieu Normal Butane LDH (OPIS) Futures,2
1220,MNB:SB,Future,Mont Belvieu Normal Butane LDH (OPIS) Futures,2
1221,A3Q,Future,Mont Belvieu Physical Ethane (OPIS) Futures,2
1222,3L,Future,Mont Belvieu Physical Iso-Butane (OPIS) Futures,2
1223,A3N,Future,Mont Belvieu Physical LDH Propane (OPIS) Futures,2
1224,A3R,Future,Mont Belvieu Physical Natural Gasoline (OPIS) Futures,2
1225,3P,Future,Mont Belvieu Physical Non-LDH Propane (OPIS) Futures,2
1226,A3M,Future,Mont Belvieu Physical Normal Butane (OPIS) Futures,2
1227,MBE,Future,Mont Belvieu Spot Ethylene In-Well (PCW) Futures,2
1228,MBE-MBE,Future,Mont Belvieu Spot Ethylene In-Well (PCW) Futures,2
1229,MBE:SA,Future,Mont Belvieu Spot Ethylene In-Well (PCW) Futures,2
1230,MBE:SB,Future,Mont Belvieu Spot Ethylene In-Well (PCW) Futures,2
1231,PGG,Future,PGP Polymer Grade Propylene (PCW) Financial Futures,2
1232,PGG-PGG,Future,PGP Polymer Grade Propylene (PCW) Financial Futures,2
1233,PGG:SA,Future,PGP Polymer Grade Propylene (PCW) Financial Futures,2
1234,PGG:SB,Future,PGP Polymer Grade Propylene (PCW) Financial Futures,2
1235,PPW,Future,PP Polypropylene (PCW) BALMO Futures,2
1236,PPP,Future,PP Polypropylene (PCW) Calendar Futures,2
1237,1S,Future,Propane Non-LDH Mont Belvieu (OPIS) BALMO Futures,2
1238,A1R,Future,Propane Non-LDH Mont Belvieu (OPIS) Futures,2
1239,A1R-A1R,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1240,A1R:SA,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1241,A1R:SB,Future,Mont Belvieu Normal Butane (OPIS) Futures,2
1243,AOB,Future,1% Fuel Oil (Platts) Cargoes CIF MED BALMO Futures,2
1244,FOM,Future,1% Fuel Oil (Platts) Cargoes FOB MED BALMO Futures,2
1245,88,Future,1% Fuel Oil Cargoes FOB NWE (Platts) vs. 3.5% Fuel Oil Barges FOB Rdam (Platts) BALMO Futures,2
1246,EBE,Future,1% Fuel Oil Barges FOB Rdam (Platts) vs. 1% Fuel Oil Cargoes FOB NWE (Platts) BALMO Futures,2
1247,A1W,Future,1% Fuel Oil Cargoes CIF MED (Platts) Futures,2
1248,A1X,Future,1% Fuel Oil Cargoes CIF NWE (Platts) Futures,2
1249,AFI,Future,1% Fuel Oil Cargoes FOB NWE (Platts) Crack Spread Futures,2
1250,A33,Future,1% Fuel Oil Rdam (Platts) vs. 1% Fuel Oil NWE (Platts) Futures,2
1251,FVB,Future,1.0% Fuel Oil Cargoes FOB NWE (Platts) Crack Spread (1000mt) Futures,2
1252,FCB,Future,3.5% Fuel Oil (Platts) Barges FOB Rdam Crack Spread BALMO Futures,2
1253,FO,Future,3.5% Fuel Oil (Platts) Barges FOB Rdam Crack Spread Futures,2
1254,FO-FO,Future,3.5% Fuel Oil (Platts) Barges FOB Rdam Crack Spread Futures,2
1255,FO:SA,Future,3.5% Fuel Oil (Platts) Barges FOB Rdam Crack Spread Futures,2
1256,FO:SB,Future,3.5% Fuel Oil (Platts) Barges FOB Rdam Crack Spread Futures,2
1257,7D,Future,3.5% Fuel Oil (Platts) CIF MED Futures,2
1261,8D,Future,3.5% Fuel Oil (Platts) CIF MED BALMO Futures,2
1262,FL,Future,3.5% Fuel Oil (Platts) FOB MED Crack Spread Futures,2
1263,CMF,Future,3.5% Fuel Oil CIF Med (Platts) vs. 3.5% Fuel Oil FOB Med (Platts) Futures,2
1264,CMB,Future,3.5% Fuel Oil CIF Med (Platts) vs. 3.5% Fuel Oil FOB Med (Platts) BALMO Futures,2
1265,FOA,Future,3.5% Fuel Oil (Platts) FOB MED Crack Spread BALMO Futures,2
1266,BOO,Future,3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures,2
1267,BOO-BOO,Future,3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures,2
1268,BOO:SA,Future,3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures,2
1269,BOO:SB,Future,3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures,2
1270,AFK,Future,3.5% Fuel Oil Cargoes FOB MED (Platts) vs. 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1271,AFK-AFK,Future,3.5% Fuel Oil Cargoes FOB MED (Platts) vs. 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1272,AFK:SA,Future,3.5% Fuel Oil Cargoes FOB MED (Platts) vs. 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1273,AFK:SB,Future,3.5% Fuel Oil Cargoes FOB MED (Platts) vs. 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1274,63,Future,3.5% Fuel Oil Rdam vs. 3.5% FOB MED Spread (Platts) BALMO Futures,2
1275,EOB,Future,Argus Gasoline Eurobob Oxy Barges NWE Crack Spread (1000mt) Futures,2
1276,MAC,Future,Mini Argus Gasoline Eurobob Oxy Barges NWE Crack Spread (1000mt) Futures,2
1277,4C,Future,Chicago ULSD (Platts) Futures,2
1278,A5C,Future,Chicago ULSD (Platts) vs. NY Harbor ULSD Futures,2
1279,2C,Future,Chicago CBOB Gasoline (Platts) Futures,2
1280,A3C,Future,Chicago CBOB Gasoline (Platts) vs. RBOB Gasoline Futures,2
1281,FCN,Future,Daily European 1% Fuel Oil (Platts) Cargoes FOB NWE Futures,2
1282,FOR,Future,Daily European 3.5% Fuel Oil (Platts) Barges FOB Rdam Futures,2
1283,NCP,Future,Daily European Naphtha (Platts) CIF NWE Futures,2
1284,GBR,Future,Daily Gasoline Euro-bob Oxy (Argus) NWE Barges Futures,2
1285,U7,Future,Diesel 10ppm (Platts) Barges FOB Rdam BALMO Futures,2
1286,7X,Future,Diesel 10ppm Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1287,EWG,Future,East West Gasoline Futures,2
1288,EWB,Future,East-West Fuel Oil Spread (Platts) BALMO  Futures,2
1289,FEW,Future,East‐West Fuel Oil Spread (Platts) Futures,2
1290,EWN,Future,East-West Naphtha: Japan C&F vs. Cargoes CIF NWE Spread (Platts) Futures,2
1291,AA5,Future,EIA Flat Tax On-Highway Diesel Futures,2
1292,JE,Future,EIA Flat Tax U.S. Retail Gasoline Futures,2
1293,QH,Future,E-mini NY Harbor ULSD Futures,2
1294,QH-QH,Future,E-mini NY Harbor ULSD Futures,2
1295,QU,Future,E-mini RBOB Gasoline - Financial Futures,2
1296,QU-QU,Future,E-mini RBOB Gasoline - Financial Futures,2
1297,A6L,Future,European 1% Fuel Oil (Platts) Barges FOB Rdam BALMO Futures,2
1298,AUH,Future,European 1% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1299,EFM,Future,European 1% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1300,ENS,Future,European 1% Fuel Oil Cargoes FOB MED vs. European 1% Fuel Oil Cargoes FOB NWE Spread (Platts) Futures,2
1301,AKX,Future,European 1% Fuel Oil Cargoes FOB NWE (Platts) BALMO Futures,2
1302,AUF,Future,European 1% Fuel Oil Cargoes FOB NWE (Platts) Futures,2
1303,UV,Future,European 3.5% Fuel Oil (Platts) Barges FOB Rdam Calendar Futures,2
1304,UV-UV,Future,European 3.5% Fuel Oil (Platts) Barges FOB Rdam Calendar Futures,2
1305,UV:SA,Future,European 3.5% Fuel Oil (Platts) Barges FOB Rdam Calendar Futures,2
1306,UV:SB,Future,European 3.5% Fuel Oil (Platts) Barges FOB Rdam Calendar Futures,2
1307,AKR,Future,European 3.5% Fuel Oil Barges FOB Rdam (Platts) BALMO Futures,2
1309,EFF,Future,European 3.5% Fuel Oil Cargoes FOB MED (Platts) BALMO Futures,2
1310,AUI,Future,European 3.5% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1311,AUI-AUI,Future,European 3.5% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1312,AUI:SA,Future,European 3.5% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1313,AUI:SB,Future,European 3.5% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1314,M35,Future,Micro European 3.5% Fuel Oil Cargoes FOB MED (Platts) Futures,2
1315,AGT,Future,European Diesel 10 ppm Barges FOB Rdam (Platts) Futures,2
1316,EL1,Future,European Diesel 10ppm Barges FOB Rdam (Platts) vs. NY Harbor ULSD Futures,2
1317,AET,Future,European Diesel 10 ppm Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil Futures,2
1318,7F,Future,European Low Sulphur Gasoil (100mt) Bullet Futures,2
1319,7F-7F,Future,European Low Sulphur Gasoil (100mt) Bullet Futures,2
1320,7F:SA,Future,European Low Sulphur Gasoil (100mt) Bullet Futures,2
1321,7FT,Future,European Low Sulphur Gasoil Futures TAS,2
1322,GZ,Future,European Low Sulphur Gasoil Brent Crack Spread Futures,2
1323,GZ-GZ,Future,European Low Sulphur Gasoil Brent Crack Spread Futures,2
1324,GZ:SA,Future,European Low Sulphur Gasoil Brent Crack Spread Futures,2
1325,GZ:SB,Future,European Low Sulphur Gasoil Brent Crack Spread Futures,2
1326,ESB,Future,European Low Sulphur Gasoil Brent Crack Spread BALMO Futures,2
1327,AGX,Future,European Low Sulphur Gasoil Financial Futures,2
1328,UR,Future,European Jet Kerosene (Platts) Barges FOB Rdam Calendar  Futures,2
1329,AUJ,Future,European Jet Kerosene Cargoes CIF NWE (Platts) Futures,2
1330,AKZ,Future,European Naphtha (Platts) BALMO Futures,2
1331,UN,Future,European Naphtha (Platts) Calendar Futures,2
1332,A43,Future,European Naphtha (Platts) Crack Spread BALMO Futures,2
1333,EN,Future,European Naphtha (Platts) Crack Spread Futures,2
1334,EN-EN,Future,European Naphtha (Platts) Crack Spread Futures,2
1335,EN:SA,Future,European Naphtha (Platts) Crack Spread Futures,2
1336,EN:SB,Future,European Naphtha (Platts) Crack Spread Futures,2
1337,EPN,Future,European Propane CIF ARA (Argus) vs. Naphtha Cargoes CIF NWE (Platts) Futures,2
1338,FSS,Future,Fuel Diff: 1% NWE FOB Cargoes vs. 3.5% Barges(Platts) Futures,2
1339,FSS-FSS,Future,Fuel Diff: 1% NWE FOB Cargoes vs. 3.5% Barges(Platts) Futures,2
1340,FSS:SA,Future,Fuel Diff: 1% NWE FOB Cargoes vs. 3.5% Barges(Platts) Futures,2
1341,FSS:SB,Future,Fuel Diff: 1% NWE FOB Cargoes vs. 3.5% Barges(Platts) Futures,2
1342,B8,Future,Gasoil 0.1% (Platts) Barges FOB Rdam BALMO Futures,2
1343,A6V,Future,Gasoil 0.1% Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1344,Z4,Future,Gasoil 0.1% (Platts) Cargoes CIF MED Futures,2
1345,TW,Future,Gasoil 0.1% (Platts) Cargoes CIF NWE Futures,2
1346,AB7,Future,Gasoil 0.1% (Platts) Cargoes CIF NWE BALMO Futures,2
1347,4V,Future,Gasoil 0.1% Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1348,X6,Future,Gasoil 0.1% (Platts) CIF MED BALMO Futures,2
1349,8W,Future,Gasoil 0.1% Cargoes CIF MED (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1350,AVL,Future,Gasoil 0.1% Barges FOB Rdam (Platts) Futures,2
1351,M1B,Future,Micro Gasoil 0.1% Barges FOB Rdam (Platts) Futures,2
1352,AWQ,Future,Gasoil 0.1% Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil Futures,2
1353,AZ5,Future,Gasoil 0.1% Cargoes CIF MED (Platts) vs. Low Sulphur Gasoil Futures,2
1354,ATU,Future,Gasoil 0.1% Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil Futures,2
1355,GKS,Future,Gasoline 10 ppm (Platts) FOB MED Crack Spread Futures,2
1356,GNO,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) Futures,2
1357,GNB,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) BALMO Futures,2
1358,GNS,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) Crack Spread Futures,2
1359,RGF,Future,"RBOB Gasoline vs Eurobob Non-Oxy NWE Barges (Argus) (349,860 gallons) Futures",2
1360,POB,Future,"Mini RBOB Gasoline vs. Eurobob Non-Oxy NWE Barges (Argus) (34,986 gallons) Futures",2
1361,GES,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) vs Gasoline Eurobob Oxy NWE Barges (Argus) Futures,2
1362,SGF,Future,Singapore Gasoline 92 Unleaded (Platts) vs Gasoline Eurobob Non-Oxy NWE Barges (Argus) Futures,2
1364,BR7,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges BALMO Futures,2
1365,T7K,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Crack Spread Futures,2
1366,T7K-T7K,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Crack Spread Futures,2
1367,T7K:SA,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Crack Spread Futures,2
1368,T7K:SB,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Crack Spread Futures,2
1369,B7H,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Futures,2
1370,B7H-B7H,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Futures,2
1371,B7H:SA,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Futures,2
1372,B7H:SB,Future,Gasoline Euro‐bob Oxy (Argus) NWE Barges Futures,2
1373,A7I,Future,Gasoline Euro-bob Oxy NWE Barges (Argus) Crack Spread BALMO Futures,2
1374,EGN,Future,Gasoline Euro-bob Oxy NWE Barges (Argus) vs European Naphtha CIF NWE (Platts) Futures,2
1375,EGB,Future,Gasoline Euro-bob Oxy NWE Barges (Argus) vs European Naphtha CIF NWE (Platts) BALMO Futures,2
1376,OMN,Future,Mini Gasoline Eurobob Non-Oxy NWE Barges (Argus) Futures,2
1377,MBO,Future,Mini Gasoline Eurobob Non-Oxy NWE Barges (Argus) BALMO Futures,2
1378,NBO,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) Crack Spread (1000mt) Futures,2
1379,MCB,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) Crack Spread (1000mt) BALMO Futures,2
1380,MCS,Future,Mini Gasoline Eurobob Non-Oxy NWE Barges (Argus) Crack Spread (100mt) Futures,2
1381,MCE,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) Crack Spread BALMO Futures,2
1382,MCF,Future,Gasoline Eurobob Non-Oxy NWE Barges (Argus) vs European Naphtha CIF NWE (Platts) Futures,2
1383,POB,Future,Mini RBOB Gasoline vs Eurobob Non-Oxy NWE Barges (Argus) Futures,2
1384,SGO,Future,Singapore Gasoline 92 Unleaded (Platts) vs Gasoline Eurobob Non-Oxy NWE Barges (Argus) BALMO Futures,2
1385,AA7,Future,Group Three ULSD (Platts)  Futures,2
1386,AA6,Future,Group Three ULSD (Platts) vs. NY Harbor ULSD Futures,2
1387,AA6-AA6,Future,Group Three ULSD (Platts) vs. NY Harbor ULSD Futures,2
1388,AA6:SA,Future,Group Three ULSD (Platts) vs. NY Harbor ULSD Futures,2
1389,AA9,Future,Group Three Sub-octane Gasoline (Platts) Futures,2
1390,AA8,Future,Group Three Unleaded Sub-octane Gasoline (Platts) vs. RBOB Gasoline Futures,2
1391,AVZ,Future,Gulf Coast HSFO (Platts) BALMO Futures,2
1392,CRG,Future,Gulf Coast CBOB Gasoline A2 (Platts) Futures,2
1393,GCG,Future,Gulf Coast CBOB Gasoline A2 (Platts) Crack Spread Futures,2
1394,CRB,Future,Gulf Coast CBOB Gasoline A2 (Platts) vs. RBOB Gasoline Futures,2
1395,A1M,Future,Gulf Coast Jet (Platts) Up-Down BALMO Futures,2
1396,ME,Future,Gulf Coast Jet (Platts) vs. Heating Oil Spread Futures,2
1397,ME-ME,Future,Gulf Coast Jet (Platts) vs. Heating Oil Spread Futures,2
1398,ME:SA,Future,Gulf Coast Jet (Platts) vs. Heating Oil Spread Futures,2
1399,ME:SB,Future,Gulf Coast Jet (Platts) vs. Heating Oil Spread Futures,2
1400,AGE,Future,Gulf Coast Jet Fuel (Platts) Futures,2
1401,GFC,Future,Gulf Coast HSFO (Platts) Crack Spread BALMO Futures,2
1402,MGH,Future,Gulf Coast HSFO (Platts) Crack Spread Futures,2
1403,MGH-MGH,Future,Gulf Coast HSFO (Platts) Crack Spread Futures,2
1404,MGH:SA,Future,Gulf Coast HSFO (Platts) Crack Spread Futures,2
1405,MGH:SB,Future,Gulf Coast HSFO (Platts) Crack Spread Futures,2
1406,MFB,Future,Gulf Coast HSFO (Platts) Futures,2
1407,MFB-MFB,Future,Gulf Coast HSFO (Platts) Futures,2
1408,MFB:SA,Future,Gulf Coast HSFO (Platts) Futures,2
1409,MFB:SB,Future,Gulf Coast HSFO (Platts) Futures,2
1410,MFB-CL,Future,Gulf Coast HSFO (Platts) Futures,2
1411,GCB,Future,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) BALMO Futures,2
1412,GCU,Future,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1413,GCU-GCU,Future,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1414,GCU:SA,Future,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1415,GCU:SB,Future,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,2
1416,GCI,Future,Gulf Coast HSFO (Platts) Brent Crack Spread Futures,2
1417,GCI-GCI,Future,Gulf Coast HSFO (Platts) Brent Crack Spread Futures,2
1418,GCI:SA,Future,Gulf Coast HSFO (Platts) Brent Crack Spread Futures,2
1419,GCI:SB,Future,Gulf Coast HSFO (Platts) Brent Crack Spread Futures,2
1420,AJ,Future,Gulf Coast ULSD (Argus) Calendar Futures,2
1421,GUD,Future,Gulf Coast ULSD (Argus) Up-Down BALMO Futures,2
1422,AUS,Future,Gulf Coast ULSD (Argus) Up-Down Futures,2
1423,GY,Future,Gulf Coast ULSD (Platts) Crack Spread Futures,2
1424,ALY,Future,Gulf Coast ULSD (Platts) Futures,2
1425,A1L,Future,Gulf Coast ULSD (Platts) Up-Down BALMO Futures,2
1426,LT,Future,Gulf Coast ULSD (Platts) Up‐Down Spread Futures,2
1427,LT-LT,Future,Gulf Coast ULSD (Platts) Up‐Down Spread Futures,2
1428,LT:SA,Future,Gulf Coast ULSD (Platts) Up‐Down Spread Futures,2
1429,LT:SB,Future,Gulf Coast ULSD (Platts) Up‐Down Spread Futures,2
1430,VV,Future,Gulf Coast ULSD vs. Gulf Coast Jet Spread (Platts) Futures,2
1431,RVR,Future,Gulf Coast Unl 87 Gasoline M2 (Platts) vs. RBOB Gasoline Futures,2
1432,GCM,Future,Gulf Coast Unl 87 Gasoline M2 (Platts) Futures,2
1433,GCC,Future,Gulf Coast Unl 87 Gasoline M2 (Platts) Crack Spread Futures,2
1434,GBB,Future,Gulf Coast Unl 87 Gasoline M2 (Platts) vs. RBOB BALMO Futures,2
1435,AJB,Future,Japan C&F Naphtha (Platts) Brent Crack Spread Futures,2
1436,JNC,Future,Japan C&F Naphtha Dubai (Platts) Brent Crack Spread Futures,2
1437,JA,Future,Japan C&F Naphtha (Platts) Futures,2
1438,E6,Future,Japan Naphtha (Platts) BALMO Futures,2
1439,1T,Future,Jet Aviation Fuel (Platts) Cargoes FOB MED Futures,2
1440,A1V,Future,Jet Aviation Fuel Cargoes FOB MED (Platts) vs. Low Sulphur Gasoil Futures,2
1441,AJR,Future,Jet Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil Futures,2
1442,HJC,Future,Jet Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil Futures,2
1443,X9,Future,Jet Fuel (Platts) Barges FOB Rdam BALMO Futures,2
1444,9Q,Future,Jet Fuel Barges FOB Rdam (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1445,F3,Future,Jet Fuel (Platts) Cargoes CIF NWE BALMO  Futures,2
1446,A6X,Future,Jet Fuel Cargoes CIF NWE (Platts) vs. Low Sulphur Gasoil BALMO Futures,2
1447,JFC,Future,Jet Fuel Cargoes CIF NWE (Platts) Crack Spread Futures,2
1448,JFB,Future,Jet Fuel Cargoes CIF NWE (Platts) Crack Spread BALMO Futures,2
1449,ALX,Future,Los Angeles CARB Diesel (OPIS) Futures,2
1450,AKL,Future,Los Angeles CARB Diesel (OPIS) vs. NY Harbor ULSD Futures,2
1451,MH,Future,Los Angeles CARBOB Gasoline (OPIS)  Futures,2
1452,AJL,Future,Los Angeles CARBOB Gasoline (OPIS) vs. RBOB Gasoline Futures,2
1453,AJS,Future,Los Angeles Jet (OPIS) vs. NY Harbor ULSD Futures,2
1454,LL,Future,Los Angeles Jet Fuel (OPIS) Outright  Futures,2
1455,MQ,Future,Los Angeles Jet Fuel (Platts) vs. NY Harbor ULSD Futures,2
1456,U9,Future,Low Sulphur Gasoil BALMO Futures,2
1457,GOC,Future,Low Sulphur Gasoil Crack Spread (1000mt) Financial Futures,2
